Age,Gender,Marital_Status,Education_Level,Dependents,Annual_Income,Total_Assets,Monthly_Expenses,Savings_Balance,Debt_to_Income_Ratio,Employment_Type,Years_at_Current_Job,Employer_Category,Loan_Amount,Loan_Purpose,Term_Months,Interest_Rate,Loan_to_Income_Ratio,FICO_Score,Existing_Credits_Count,Prev_Defaults,Credit_Utilization,Default_Status
45,Female,Single,Bachelor,1,34758.47056137672,99057.77895879178,4379.566078257844,58966.558536645156,1.51,Full-Time,17,Government,25007.56092913879,Business,12,11.0,0.72,805.6966321392365,7,0,0.74,1
34,Female,Single,Bachelor,1,61707.254972200004,280633.8909143722,854.7187147617176,26732.365718218385,0.17,Full-Time,27,Government,19929.598507061055,Education,48,12.96,0.32,603.4347232699505,3,1,0.3,1
58,Male,Married,Bachelor,2,41625.8049305384,81086.12828680755,1592.4963042855202,60332.5180343199,0.46,Full-Time,26,SME,42882.29942519589,Home,60,16.18,1.03,694.8712433638826,1,0,0.66,0
38,Female,Single,Master,2,67710.05480279142,175759.01608414037,3141.1102040095616,41655.73893239896,0.56,Full-Time,23,Corporate,23314.871681394103,Education,36,8.74,0.34,522.2742773687462,9,0,0.27,0
34,Female,Married,High School,1,61239.90308120658,166179.1213697128,1817.7533294898333,53548.07836332493,0.36,Self-Employed,15,Corporate,31327.15238178602,Personal,24,9.19,0.51,737.7537170488608,9,0,0.5,0
44,Female,Divorced,Bachelor,2,64716.791274463554,236615.10473928467,2262.1163103706385,36962.751770258445,0.42,Full-Time,23,Government,12934.395519552476,Personal,24,17.46,0.2,748.3037038005735,8,0,0.25,0
28,Female,Single,Bachelor,4,69728.0888899077,131384.3027044998,4505.94556731214,33931.14284629414,0.78,Full-Time,18,Government,20100.79845859872,Car,60,8.47,0.29,757.8066734778523,6,0,0.63,0
45,Male,Single,High School,0,38972.97734557529,215923.01600582286,3395.491029288061,29219.022309331933,1.05,Full-Time,22,SME,5281.100308341056,Car,48,9.24,0.14,766.5902454854609,0,0,0.25,0
54,Female,Married,Bachelor,3,93368.67726194608,266767.5079511428,1759.7540579751967,31352.2232490165,0.23,Full-Time,5,Startup,21164.272799677277,Business,12,13.95,0.23,679.071273374049,3,0,0.89,0
64,Male,Married,Bachelor,4,31348.530899790992,59885.001848715634,1742.5734329433599,20731.153880768492,0.67,Full-Time,2,Corporate,20017.384947336643,Education,12,11.53,0.64,714.1236781810062,5,0,0.72,1
48,Female,Married,Master,0,61343.245368000535,64780.46193211165,2252.050253499557,0.0,0.44,Full-Time,17,Startup,12650.03647791601,Personal,36,11.95,0.21,743.1882021019692,0,0,0.47,0
44,Male,Married,High School,4,73929.5618426848,246108.36810535454,3448.685321585694,40641.0928475634,0.56,Full-Time,5,Corporate,15055.217939160984,Personal,12,8.55,0.2,613.7625312766202,2,0,0.4,0
38,Female,Single,PhD,1,57339.16634998886,10000.0,2969.7342384624485,29807.238514485085,0.62,Full-Time,24,SME,33526.0259372681,Business,36,12.0,0.58,850.0,8,0,0.11,0
54,Male,Single,High School,2,61641.1662943231,191370.35674274125,4177.126975032148,9466.386108383715,0.81,Full-Time,7,Government,29311.318294607474,Business,36,8.16,0.48,725.1208682236357,3,0,0.36,0
62,Female,Divorced,Bachelor,1,52387.03527865033,239020.06457149307,1597.8570502710136,2473.701651219908,0.37,Full-Time,16,Corporate,2785.4966025928916,Business,36,8.46,0.05,543.4246481253954,5,0,0.3,0
23,Male,Single,Bachelor,3,70214.79175173905,152159.38862679782,3494.084738699057,27117.79738723048,0.6,Full-Time,18,Corporate,19853.475197795735,Personal,12,8.21,0.28,640.3757133566644,9,0,0.58,0
32,Male,Married,Master,0,74408.96995100648,180977.9630252826,2147.5158861991044,55960.60703394696,0.35,Full-Time,21,Corporate,18701.54075208803,Home,48,7.73,0.25,607.6122389630536,1,0,0.59,0
56,Female,Married,High School,0,73226.54989846463,171587.4591782033,1805.6931029383716,79775.51229951683,0.3,Full-Time,23,SME,16540.308509893945,Home,12,11.89,0.23,732.0387031353483,5,0,0.44,0
25,Male,Married,High School,0,59769.7546793502,221314.51211867042,1854.8141623029787,45602.636779293025,0.37,Full-Time,5,Corporate,23593.49339978632,Personal,48,14.27,0.39,658.6759057270244,1,0,0.77,0
39,Female,Married,Bachelor,1,88204.12540500243,86290.28149254218,2184.016238310802,7209.5968399156445,0.3,Full-Time,3,SME,26546.200284426504,Home,12,14.6,0.3,792.001504982749,4,0,0.32,0
32,Male,Single,Bachelor,3,61923.1408087887,251100.11069110344,2396.349524932095,49763.64115875194,0.46,Self-Employed,23,Corporate,24723.649054102552,Personal,12,13.63,0.4,603.2517496269057,8,0,0.23,0
47,Female,Single,Bachelor,2,72391.5550313329,11069.618720077618,2036.5404044054817,29316.70874207761,0.34,Full-Time,25,Corporate,9490.548931160936,Car,48,5.78,0.13,700.1841439412565,3,0,0.68,0
37,Female,Single,High School,4,51178.9117045181,38108.018030179664,3856.8082780446775,5262.236250472721,0.9,Full-Time,29,Corporate,6452.91456619539,Business,24,6.2,0.13,662.0842680751966,4,0,0.77,0
63,Female,Single,Master,0,34105.96142950443,182423.45064677764,3001.450866091352,454.5511283285523,1.06,Full-Time,22,Corporate,12161.97554082436,Car,24,11.69,0.36,678.2379668261917,9,0,0.84,1
48,Female,Married,Bachelor,1,79678.55414580314,202303.9215059103,933.414389812028,61079.63440948339,0.14,Full-Time,21,SME,24282.158696463543,Education,60,5.98,0.3,534.3033335879384,9,0,0.57,0
60,Male,Single,Bachelor,1,95433.05464111042,125915.35518765633,1137.9129672120334,67251.25788839889,0.14,Part-Time,12,Corporate,26726.098243124892,Car,24,16.04,0.28,640.385306510863,1,0,0.75,0
42,Male,Married,High School,0,72658.50343354107,234501.041434341,2288.9909286866273,18114.57093058951,0.38,Full-Time,26,SME,26272.674905353288,Car,12,9.68,0.36,726.8188623530264,4,0,0.57,0
30,Female,Divorced,Master,1,59994.09836883677,126238.05048218355,2868.897651763079,0.0,0.57,Full-Time,17,SME,19423.962587875645,Business,36,7.37,0.32,749.3619370428908,7,0,0.65,0
61,Male,Divorced,Bachelor,0,77182.5344368237,12065.716446172679,2243.067565389736,29154.749600738236,0.35,Full-Time,27,SME,16527.580670304123,Car,60,16.41,0.21,645.4284912032394,7,1,0.82,1
26,Male,Married,High School,1,47717.5091722541,343039.5773295029,2354.8051305312556,19707.667507127997,0.59,Full-Time,16,Corporate,20658.843574233488,Personal,12,10.33,0.43,666.6291664080346,2,0,0.52,0
37,Male,Single,Master,1,42886.98751945618,219668.82126331958,1841.7727967406668,56151.233024399335,0.52,Part-Time,10,Corporate,22801.42957167601,Education,60,6.06,0.53,700.2548650786632,5,1,0.83,1
32,Male,Single,Master,3,36461.98453390271,32268.728751997303,3666.5088459162093,17085.860304550682,1.21,Full-Time,4,Government,4938.981897955911,Car,36,12.01,0.14,601.2511859962297,7,0,0.4,0
26,Male,Single,High School,4,49027.351626837226,125587.87704144244,2260.1385069826206,16605.237993244737,0.55,Full-Time,15,SME,15480.504371616436,Home,60,12.22,0.32,675.3307780024207,6,0,0.71,0
63,Male,Married,High School,4,38497.32435909592,109848.72931305115,2513.5453609228202,0.0,0.78,Part-Time,13,SME,10582.764081716869,Home,12,16.66,0.27,717.2125931254801,5,0,0.46,0
42,Male,Divorced,Bachelor,3,34133.560480692875,190844.73921527344,2801.9175651142627,0.0,0.99,Self-Employed,20,Corporate,15016.677156262973,Business,12,16.34,0.44,612.9258061759627,3,0,0.52,1
36,Female,Married,Bachelor,4,32658.889485448897,72164.54185760807,2345.799139538555,64285.28649389553,0.86,Full-Time,26,Government,25309.171621244088,Education,36,5.92,0.77,687.3931897254987,5,0,0.55,0
24,Female,Single,Bachelor,4,79138.51327151958,47398.65457790728,2502.0813906690355,59306.565819468815,0.38,Full-Time,6,Corporate,24334.97249204733,Home,12,7.59,0.31,737.1315349679205,8,1,0.16,0
45,Male,Divorced,Bachelor,4,63436.66859456958,392175.21049595205,4534.586361765162,27700.34301223619,0.86,Self-Employed,20,Corporate,19887.906954341204,Car,36,11.99,0.31,584.2739546874604,3,0,0.72,1
53,Male,Divorced,High School,4,32488.41658032505,10000.0,3721.7659860269637,19916.773181003635,1.37,Self-Employed,12,Startup,21500.133614996714,Car,24,15.95,0.66,705.891610817933,6,0,0.41,0
21,Female,Single,High School,3,57502.0295718002,232068.53778744154,2352.4597983444582,5066.032542419947,0.49,Full-Time,24,Government,17849.559310766585,Personal,12,15.08,0.31,596.3765232450179,1,0,0.82,1
35,Male,Married,High School,3,65430.72210973383,206633.6630569928,3005.411472458451,53568.51381380747,0.55,Self-Employed,12,Corporate,11607.320412643008,Business,60,17.98,0.18,625.7297940838721,7,0,0.3,0
37,Male,Single,Bachelor,2,43025.07933779726,207807.22797711223,1834.4078121423838,0.0,0.51,Self-Employed,13,Corporate,26001.933959322734,Personal,48,16.73,0.6,693.814382381867,2,0,0.88,0
63,Male,Married,Bachelor,3,68127.63998072919,184284.28641893956,3698.8909113208433,37451.63708673077,0.65,Full-Time,6,Startup,27259.288665901557,Home,12,8.09,0.4,680.9538226591424,4,0,0.61,0
39,Male,Married,Master,2,78304.55882227494,91238.14021395092,2854.3427705024696,18893.65516900804,0.44,Self-Employed,6,Government,22466.547712262694,Car,48,7.43,0.29,598.7153706148127,3,0,0.75,0
39,Male,Single,Bachelor,0,24499.44364580985,178953.34222463885,2113.5535628236353,56145.9432468769,1.04,Unemployed,23,SME,16017.762104026944,Personal,48,16.62,0.65,611.4106072268672,5,0,0.55,1
40,Female,Single,Bachelor,1,64479.821778461286,222282.80586568092,3184.452571378138,59815.49626076538,0.59,Part-Time,28,Corporate,27376.614329918135,Home,12,12.81,0.42,753.5491439864088,8,0,0.55,0
21,Male,Single,Master,3,73446.80540861639,250781.77065806137,2383.0410363098536,54944.51056118681,0.39,Full-Time,3,Corporate,26565.803490273334,Personal,24,17.96,0.36,666.9283858566371,5,0,0.41,0
43,Male,Married,High School,3,69101.4258745245,207814.508561426,2799.7380015148215,39446.7146104808,0.49,Self-Employed,15,Startup,28757.303503021136,Car,48,6.5,0.42,660.60042390358,4,1,0.33,0
36,Female,Single,High School,3,73459.95272710617,73330.38864293678,3127.2985003259632,53973.931957617075,0.51,Part-Time,26,Government,13332.35982842337,Business,12,8.39,0.18,764.9443882699595,9,0,0.54,0
44,Male,Married,Bachelor,2,54512.4798033448,107694.97807579007,4162.680643443913,27545.85008991063,0.92,Full-Time,26,Government,6764.308509214998,Personal,12,12.48,0.12,723.4784755473733,1,0,0.27,0
40,Male,Married,High School,2,66220.95457198934,116947.82516206981,1747.4978022791856,37021.301522811846,0.32,Full-Time,15,Government,19339.76217513987,Personal,24,8.84,0.29,676.6342065472492,7,1,0.89,1
35,Female,Single,Master,1,96634.04695319232,257713.31277133917,941.8348997774006,24363.571036109748,0.12,Full-Time,13,SME,5374.023848867977,Personal,48,9.18,0.06,771.9499880276728,8,1,0.24,0
44,Female,Married,Bachelor,2,40792.73705522761,162139.76546159337,3370.4680394614647,0.0,0.99,Full-Time,16,Corporate,18948.591878389954,Car,60,14.67,0.46,717.2925334767941,5,1,0.66,1
57,Male,Divorced,Bachelor,4,55654.153311553484,128643.3927291923,1673.486857643783,58288.08910962796,0.36,Full-Time,25,Government,26620.339752908687,Personal,36,9.93,0.48,624.0022419916006,2,0,0.69,0
61,Female,Married,High School,2,67999.50538023317,257362.78614447295,2885.1944150543422,57704.7901544958,0.51,Full-Time,21,Corporate,2000.0,Education,48,17.21,0.03,551.5386912296244,5,0,0.58,0
53,Male,Married,PhD,2,53258.8737790962,276599.95839419134,2155.9967135027614,16937.888929378187,0.49,Self-Employed,8,SME,7690.402111733889,Home,60,10.02,0.14,684.412705011305,2,0,0.49,0
52,Male,Single,Bachelor,3,46808.32533196824,59672.26668686584,1916.198002281591,53482.348511371965,0.49,Part-Time,16,Government,30901.45342721577,Home,12,15.08,0.66,701.5257389320984,9,0,0.27,0
51,Female,Married,High School,1,53989.06948821263,276128.86066618416,2428.210728648187,37410.096479374966,0.54,Self-Employed,26,Government,17525.307350522016,Education,12,10.05,0.32,664.8069846843388,8,0,0.9,1
35,Male,Divorced,High School,3,109805.70259578139,248002.51238278847,3078.577488938243,14025.424390108841,0.34,Full-Time,13,SME,16378.778824722773,Car,24,15.09,0.15,727.4170103884261,8,0,0.35,0
21,Female,Single,Master,4,34165.80548264645,123740.2891413661,3604.422734718451,22358.583041535097,1.27,Full-Time,25,Corporate,13322.990277545687,Business,60,10.81,0.39,634.0703550722258,7,0,0.66,1
32,Female,Divorced,Master,2,87630.04850402715,145747.64878444193,2812.83230802657,19190.503668815207,0.39,Part-Time,0,Government,28409.51566147102,Personal,12,15.15,0.32,619.6570462608681,6,1,0.11,0
55,Female,Divorced,Bachelor,4,46800.612588114716,129921.0247656015,2660.3543509315246,25694.67230692358,0.68,Full-Time,16,SME,14869.202065295012,Home,48,15.4,0.32,666.3751576140133,2,0,0.6,0
57,Female,Divorced,Bachelor,0,20000.0,70266.8356129007,1283.0793690863318,41509.34223268641,0.77,Full-Time,16,SME,27493.814527379873,Education,24,12.5,1.37,704.3363190370842,6,0,0.91,1
50,Male,Single,Master,4,71851.31750262615,174584.00919859682,3443.4297125784474,8864.731355296426,0.58,Unemployed,29,Corporate,20786.8319344524,Personal,12,11.46,0.29,635.675602450447,1,0,0.13,0
46,Male,Married,High School,1,62995.34123962702,169795.4846780912,3550.316816535563,9917.062286159024,0.68,Self-Employed,7,Government,8514.853145073765,Car,60,11.01,0.14,693.7044794479602,0,0,0.76,0
31,Male,Married,Master,4,55667.049072981245,166401.5349101808,2806.7988570266707,50079.98395907252,0.61,Full-Time,27,Corporate,24338.057398780766,Car,36,15.21,0.44,727.6444858267668,0,0,0.34,0
52,Male,Married,High School,3,75024.1875384156,118255.27468913369,2207.3390426593933,40550.48409606183,0.35,Full-Time,6,SME,15986.475432934887,Personal,60,9.26,0.21,597.2435842738735,6,0,0.55,0
22,Female,Married,Bachelor,3,43828.73504663599,153256.49295349588,1490.499266347831,47853.67326878678,0.41,Part-Time,0,SME,33283.957389496456,Home,60,6.63,0.76,659.0192056922408,9,0,0.79,1
30,Male,Single,Bachelor,3,63950.741651683864,167063.6748391291,1581.686697364054,21591.038978833363,0.3,Full-Time,1,SME,31810.04177155999,Business,60,16.21,0.5,716.5578802012207,8,0,0.57,0
42,Female,Single,Bachelor,1,79318.83594132883,187297.99326886842,1780.9180684319754,35164.28725013179,0.27,Full-Time,16,Government,24336.73726467626,Car,24,13.81,0.31,768.2654211998633,8,0,0.78,0
29,Female,Single,Bachelor,1,91364.88225652506,49523.662306560305,1874.9173392293949,0.0,0.25,Full-Time,18,Corporate,23643.07774113689,Education,24,7.79,0.26,693.0245502856667,5,0,0.33,0
50,Male,Married,Master,1,71829.83288448307,175634.55198127474,1724.7796216398797,39441.018385296484,0.29,Full-Time,19,Corporate,18662.196514837673,Education,48,17.14,0.26,638.8765347508364,7,0,0.71,0
45,Female,Single,Master,4,85742.22324306182,162796.63728553668,3525.416324949152,72624.89429989015,0.49,Part-Time,27,Corporate,12584.184546272838,Education,60,7.93,0.15,614.0565732686955,9,1,0.38,0
41,Female,Married,Bachelor,3,56212.36197968251,165482.33022763938,1387.9210923097503,42009.77247488742,0.3,Full-Time,19,Corporate,19080.87769892264,Education,60,8.83,0.34,692.2358379309231,0,0,0.58,0
38,Male,Single,High School,2,36809.93422428027,43075.30496555813,2718.312222270467,0.0,0.89,Self-Employed,9,Corporate,12343.180474995972,Home,12,8.13,0.34,564.0270433437569,5,0,0.62,1
40,Male,Single,High School,2,65142.65486949537,206634.58414301532,2070.4887805740436,16008.944115311244,0.38,Self-Employed,27,Corporate,41164.2009174921,Home,36,7.42,0.63,597.7957620932973,6,0,0.9,1
60,Male,Single,Bachelor,0,63594.80680433096,208393.88514275057,4423.728704513061,9295.815849655119,0.83,Unemployed,27,SME,2000.0,Business,60,11.99,0.03,574.7187204626186,9,1,0.94,1
36,Male,Single,PhD,2,35145.22777415464,181365.72722161195,3440.3180387976636,70029.37466513593,1.17,Full-Time,4,Startup,17562.227796033767,Car,12,13.64,0.5,673.2543765204433,5,0,0.12,0
59,Female,Married,Bachelor,1,58794.77266086373,287169.0210271679,2413.672846694344,30751.992745536107,0.49,Full-Time,25,Corporate,13306.6927985568,Education,36,15.5,0.23,688.4251248023342,8,0,0.69,0
55,Male,Single,High School,0,60128.371902831255,139872.39778159204,2447.0171460308725,56963.53063020673,0.49,Full-Time,8,Startup,16326.0746057024,Personal,60,10.36,0.27,733.2533474750967,6,0,0.9,1
49,Male,Single,High School,0,55222.757328676424,110315.61244155536,3873.6540375525974,13713.526247070393,0.84,Self-Employed,21,SME,12911.02540139996,Car,36,7.05,0.23,692.349554363437,6,1,0.51,1
50,Male,Married,Master,2,23234.2670500279,146183.49811152756,2843.918099073185,38046.21652109312,1.47,Full-Time,3,Government,11795.206247832106,Education,60,15.5,0.51,690.8237768044941,1,0,0.64,0
23,Male,Married,Bachelor,3,60252.36386428634,300923.0403765172,4209.433651610502,29389.310286984517,0.84,Unemployed,23,Corporate,29858.98409698248,Education,36,13.68,0.5,687.8033209482172,6,0,0.69,1
52,Female,Married,Master,2,86396.16896090511,10000.0,2543.0481054834613,1680.904020275113,0.35,Self-Employed,18,Government,15674.601043473805,Business,36,12.26,0.18,612.1466086382026,1,0,0.66,0
34,Female,Single,Master,0,76298.6590298451,59424.7373028314,3541.3806372985405,56681.43335217824,0.56,Self-Employed,27,Government,30437.614810369,Personal,12,13.05,0.4,729.7405474066938,0,0,0.49,0
46,Female,Single,High School,2,40876.48432737989,42229.523852161,3231.5169667444907,33783.15107678946,0.95,Full-Time,6,Corporate,20220.04455322698,Personal,24,11.01,0.49,787.9381795730635,6,0,0.45,0
25,Female,Married,High School,4,78218.37320673704,161637.1479989027,2533.477530981113,3209.0602883025604,0.39,Full-Time,28,Corporate,17834.412310944743,Business,12,10.05,0.23,757.6803374930519,3,0,0.3,0
48,Female,Single,High School,3,48975.274549661226,113198.12706156765,2953.929943328627,5760.4185935308415,0.72,Full-Time,3,Corporate,27888.44716490986,Education,48,11.5,0.57,736.6106547418708,1,0,0.62,0
28,Male,Single,High School,4,40002.574179426694,100082.61167491192,2628.887705036127,27265.325055016296,0.79,Self-Employed,7,Corporate,19136.442569641946,Personal,36,17.63,0.48,599.8947594361183,1,0,0.29,0
53,Female,Married,High School,3,90530.02127736299,160563.53984810907,917.2963471494288,71396.59949809546,0.12,Full-Time,9,SME,33974.24766770573,Home,60,14.47,0.38,714.0406691697357,1,0,0.44,0
56,Female,Divorced,Master,1,97831.81670032494,97454.79216541183,2205.2719169781226,48196.13610414967,0.27,Full-Time,14,SME,25069.750474410834,Education,48,11.74,0.26,746.0744292848339,5,0,0.14,0
33,Male,Single,Bachelor,1,60596.05519147068,179101.69172455085,2005.6239654357628,35012.77708542099,0.4,Full-Time,4,Corporate,10932.201785397025,Business,60,9.43,0.18,679.7806073829835,9,0,0.65,0
40,Male,Married,PhD,3,77622.0048992632,71654.13353693955,1692.7124401525743,18739.504603992827,0.26,Self-Employed,0,SME,30603.02400464347,Personal,36,5.43,0.39,691.300815251413,0,0,0.4,0
38,Male,Married,Master,2,48308.21047262969,125589.91282236253,1816.160443586034,40547.61040293471,0.45,Self-Employed,14,Corporate,34879.459522270816,Personal,60,5.12,0.72,698.5492418991403,8,0,0.64,0
40,Female,Married,High School,3,38826.24159325337,83609.82119058428,4210.982766616805,31228.728255003403,1.3,Self-Employed,10,Startup,20898.450508644688,Business,12,14.84,0.54,721.462280084159,8,0,0.45,0
63,Male,Married,Master,2,37110.39239996685,145237.82956938024,3455.408383635859,50366.87767291123,1.12,Full-Time,7,SME,24199.451689316655,Car,48,17.0,0.65,621.8099137008795,1,0,0.26,0
53,Female,Single,Master,4,39721.82372693365,152141.03657040888,1966.3386439365686,14612.937294673326,0.59,Part-Time,15,SME,37575.395641881216,Education,24,16.6,0.95,722.583320498791,0,0,0.39,1
